date,open,close,high,low,volume,MA_5,MA_10,MA_20
2017-04-26,29.1,29.08,29.38,28.9,396883.03,-,-,-
2017-04-27,29.41,29.39,29.86,29.2,472220.91,-,-,-
2017-04-28,29.8,29.6,29.81,29.01,447456.69,-,-,-
2017-05-02,29.4,29.51,29.75,29.25,599063.81,-,-,-
2017-05-03,30.97,29.51,30.97,29.31,1254610.75,29.418,-,-
2017-05-04,30.61,31.48,31.51,30.46,454556.97,29.898000000000003,-,-
2017-05-05,30.84,30.7,30.84,30.31,459263.59,30.160000000000004,-,-
2017-05-08,31.5,30.98,31.5,30.77,543534.06,30.436,-,-
2017-05-09,30.75,31.64,31.68,30.01,709184.94,30.862000000000002,-,-
2017-05-10,31.77,30.94,32.0,30.88,557808.5,31.148000000000003,30.282999999999998,-
2017-05-11,31.57,31.09,31.77,30.81,482436.75,31.070000000000004,30.483999999999998,-
2017-05-12,32.65,31.84,33.2,31.41,573781.88,31.29800000000001,30.728999999999996,-
2017-05-15,32.9,32.77,33.2,32.4,539052.88,31.656000000000013,31.045999999999992,-
2017-05-16,32.06,33.48,33.6,31.78,904186.94,32.024000000000015,31.442999999999994,-
2017-05-17,32.28,31.54,32.8,31.25,744881.44,32.14400000000001,31.645999999999997,-
2017-05-18,32.5,32.22,33.12,31.75,692092.75,32.37000000000001,31.71999999999999,-
2017-05-19,31.88,32.49,32.52,31.4,453116.53,32.500000000000014,31.898999999999994,-
2017-05-22,32.13,31.99,32.48,31.71,509272.84,32.34400000000001,31.999999999999993,-
2017-05-23,31.02,32.07,33.1,31.0,1078515.12,32.06200000000001,32.04299999999999,-
2017-05-24,28.8,30.72,30.75,28.75,970329.94,31.898000000000014,32.021,31.152000000000005
2017-05-25,28.8,28.8,29.52,28.51,517324.88,31.214000000000016,31.792,31.137999999999998
2017-05-26,28.55,28.95,29.05,28.23,456424.19,30.50600000000001,31.503000000000004,31.116000000000003
2017-05-30,28.51,28.29,28.96,28.21,614437.94,29.76600000000001,31.055000000000007,31.0505
2017-05-31,28.84,28.16,28.92,28.11,485411.75,28.98400000000001,30.523000000000007,30.982999999999997
2017-06-01,29.38,29.19,29.4,28.68,403115.16,28.678000000000008,30.288000000000004,30.967000000000002
2017-06-02,29.63,29.55,30.14,29.42,673372.75,28.82800000000001,30.021000000000004,30.8705
2017-06-05,29.15,29.53,29.76,28.65,618588.56,28.94400000000001,29.725,30.811999999999994
2017-06-06,29.4,29.15,30.2,28.95,769978.94,29.116000000000014,29.440999999999995,30.720499999999994
2017-06-12,28.06,29.37,29.42,27.76,984627.75,29.358000000000015,29.171,30.606999999999992
2017-06-13,27.5,28.07,28.36,27.37,778181.38,29.134000000000015,28.905999999999995,30.463499999999993
2017-06-14,27.5,27.46,28.16,27.23,575706.25,28.716000000000015,28.77199999999999,30.281999999999993
2017-06-15,27.4,27.81,28.25,26.85,791460.56,28.372000000000014,28.657999999999994,30.08049999999999
2017-06-16,28.0,27.45,28.0,27.2,796192.88,28.03200000000001,28.57399999999999,29.814499999999992
2017-06-19,27.0,27.45,27.49,26.36,968609.62,27.648000000000007,28.502999999999986,29.512999999999995
2017-06-20,28.02,27.4,28.23,27.02,837383.06,27.51400000000001,28.323999999999984,29.305999999999994
2017-06-21,29.35,28.57,29.35,28.42,744106.88,27.736000000000008,28.22599999999998,29.123499999999996
2017-06-22,30.11,29.48,30.2,29.06,813470.25,28.070000000000004,28.220999999999982,28.972999999999995
2017-06-23,29.69,29.94,30.52,29.47,835555.94,28.568000000000005,28.299999999999983,28.8705
2017-06-26,28.8,29.7,30.35,28.54,1414795.25,29.018000000000008,28.33299999999998,28.752
2017-06-27,28.1,28.54,28.54,27.56,851785.38,29.246000000000002,28.379999999999985,28.642999999999994
2017-06-28,27.8,27.99,28.55,27.72,606374.94,29.130000000000006,28.432999999999986,28.6025
2017-06-29,27.79,28.01,28.5,27.38,919166.25,28.836000000000006,28.452999999999985,28.555499999999995
2017-06-30,28.46,27.79,28.85,27.72,982519.75,28.406000000000006,28.486999999999988,28.530499999999996
2017-07-03,27.0,28.39,28.67,26.86,1328512.75,28.144000000000005,28.58099999999999,28.541999999999994
2017-07-04,26.87,26.97,26.98,26.25,616049.06,27.830000000000005,28.53799999999999,28.430999999999994
2017-07-05,27.5,26.95,27.6,26.81,616527.25,27.622000000000003,28.375999999999987,28.301
2017-07-06,27.0,27.63,27.88,26.78,708069.75,27.546000000000003,28.190999999999985,28.206
2017-07-07,27.35,27.03,27.39,26.91,581793.81,27.394000000000005,27.899999999999984,28.1
2017-07-10,26.85,27.2,27.2,26.67,689164.94,27.156000000000006,27.649999999999984,27.991500000000002
2017-07-11,27.29,26.55,27.42,26.5,622319.81,27.07200000000001,27.450999999999983,27.915499999999998
2017-07-12,27.59,27.44,27.68,27.17,548813.88,27.17000000000001,27.39599999999998,27.914499999999997
2017-07-13,27.35,27.77,27.98,27.13,671739.5,27.198000000000015,27.37199999999998,27.9125
2017-07-14,27.45,27.4,27.58,26.85,510238.62,27.272000000000013,27.332999999999977,27.909999999999997
2017-07-18,27.27,27.67,27.69,26.89,448513.19,27.36600000000002,27.260999999999978,27.920999999999992
2017-07-19,28.15,27.68,28.22,26.98,518543.16,27.59200000000002,27.331999999999983,27.93499999999999
2017-07-20,27.39,27.75,28.15,27.0,411857.59,27.654000000000018,27.411999999999985,27.893999999999988
2017-07-21,26.7,27.21,27.82,26.63,592303.19,27.54200000000002,27.369999999999983,27.78049999999999
2017-07-24,25.91,26.88,26.88,25.87,368071.62,27.438000000000017,27.354999999999983,27.627499999999987
2017-07-25,26.2,26.06,26.62,25.86,308906.56,27.11600000000002,27.240999999999985,27.44549999999998
2017-07-26,25.51,26.1,26.35,25.49,451756.16,26.80000000000002,27.195999999999987,27.323499999999985
2017-07-27,25.42,25.41,25.54,24.93,234931.05,26.332000000000015,26.992999999999988,27.194499999999984
2017-07-28,25.35,25.31,25.49,25.2,146847.03,25.952000000000016,26.746999999999993,27.05949999999998
2017-07-31,25.5,25.4,26.17,25.23,379336.81,25.656000000000017,26.54699999999999,26.93999999999998
2017-08-01,25.71,25.65,25.95,25.4,255499.84,25.57400000000002,26.344999999999988,26.80299999999998
2017-08-02,25.0,25.76,25.76,24.99,365723.28,25.506000000000018,26.152999999999984,26.74249999999998
2017-08-03,25.5,24.97,25.5,24.94,245895.86,25.418000000000017,25.87499999999999,26.643499999999978
2017-08-04,25.15,25.42,25.5,24.83,267466.06,25.44000000000002,25.69599999999999,26.532999999999976
2017-08-07,25.0,25.16,25.16,24.32,368758.84,25.392000000000017,25.523999999999994,26.439499999999974
2017-08-08,25.13,25.02,25.3,24.92,183281.34,25.26600000000002,25.419999999999995,26.330499999999972
2017-08-09,25.1,25.3,25.54,25.01,240694.91,25.17400000000002,25.339999999999996,26.267999999999972
2017-08-10,25.22,25.11,25.56,25.03,224649.2,25.20200000000002,25.309999999999995,26.15149999999997
2017-08-11,25.4,25.33,25.88,25.11,340140.62,25.18400000000002,25.311999999999994,26.029499999999974
2017-08-14,25.05,25.0,25.2,24.63,214382.02,25.152000000000015,25.271999999999995,25.909499999999973
2017-08-15,25.29,25.05,25.53,24.99,427154.84,25.15800000000002,25.211999999999993,25.778499999999973
2017-08-16,23.91,24.93,25.0,23.85,377727.19,25.084000000000017,25.12899999999999,25.640999999999973
2017-08-17,23.79,24.07,24.5,23.71,222353.59,24.87600000000002,25.03899999999999,25.456999999999976
2017-08-18,23.83,23.9,24.09,23.67,247010.28,24.590000000000018,24.88699999999999,25.291499999999978
2017-08-21,23.67,23.82,24.24,23.67,322810.91,24.35400000000002,24.75299999999999,25.138499999999976
2017-08-22,24.25,23.44,24.56,23.44,352501.75,24.032000000000018,24.59499999999999,25.00749999999998
2017-08-23,23.84,23.8,23.98,23.58,221987.27,23.80600000000002,24.444999999999986,24.892499999999977
2017-08-24,23.42,23.97,24.22,23.38,426901.28,23.78600000000002,24.33099999999998,24.820499999999978
2017-08-25,23.92,23.88,24.08,23.33,493219.44,23.782000000000018,24.185999999999986,24.74899999999998
2017-08-28,25.17,24.25,25.18,23.7,607919.25,23.868000000000016,24.110999999999983,24.69149999999998
2017-08-29,25.45,25.3,25.8,24.91,412249.81,24.24000000000002,24.135999999999985,24.673999999999978
2017-08-30,25.71,25.38,26.09,25.15,290663.47,24.55600000000002,24.180999999999983,24.65499999999998
2017-08-31,26.23,25.5,26.39,25.34,413674.28,24.862000000000016,24.323999999999984,24.68149999999998
2017-09-01,26.51,26.52,26.75,25.94,321532.38,25.390000000000022,24.58599999999998,24.736499999999975
2017-09-04,26.78,26.46,27.11,26.31,311472.59,25.832000000000022,24.849999999999984,24.801499999999972
2017-09-05,26.69,27.1,27.47,26.4,644463.38,26.192000000000018,25.215999999999987,24.90549999999997
2017-09-06,26.31,26.35,26.8,26.14,484759.91,26.386000000000017,25.470999999999986,24.957999999999974
2017-09-07,24.95,25.97,25.98,24.91,433703.47,26.480000000000018,25.67099999999998,25.00099999999997
2017-09-08,25.12,25.0,25.59,24.9,274636.88,26.176000000000016,25.78299999999998,24.984499999999972
2017-09-11,25.12,25.34,25.85,25.12,275278.78,25.952000000000016,25.891999999999978,25.00149999999997
2017-09-12,24.91,25.1,25.47,24.9,243022.81,25.552000000000014,25.87199999999998,25.00399999999997
2017-09-13,24.81,25.3,25.69,24.76,407176.09,25.34200000000002,25.863999999999983,25.022499999999972
2017-09-14,25.56,25.13,25.56,24.86,509945.97,25.174000000000017,25.82699999999998,25.075499999999973
2017-09-15,26.0,25.73,26.06,24.81,608149.44,25.320000000000014,25.747999999999983,25.166999999999973
2017-09-18,25.27,25.44,25.53,25.03,192754.06,25.340000000000014,25.645999999999987,25.247999999999976
2017-09-19,25.95,25.29,26.48,25.0,393643.31,25.378000000000014,25.46499999999999,25.340499999999977
2017-09-20,25.0,25.88,25.88,24.99,386165.31,25.494000000000014,25.417999999999992,25.44449999999998
2017-09-21,25.2,24.95,25.29,24.78,192492.23,25.458000000000016,25.315999999999995,25.493499999999976
2017-09-22,25.03,25.19,25.47,24.74,241090.52,25.350000000000016,25.334999999999997,25.55899999999998
2017-09-25,25.65,24.9,25.65,24.68,296629.38,25.24200000000001,25.290999999999993,25.59149999999998
2017-09-26,25.99,25.63,25.99,25.28,300827.41,25.310000000000013,25.343999999999998,25.607999999999983
2017-09-27,25.38,26.03,26.68,25.35,581654.19,25.340000000000014,25.416999999999994,25.64049999999998
2017-09-28,25.78,25.65,26.43,25.23,474151.81,25.480000000000015,25.468999999999994,25.64799999999998
2017-09-29,24.7,25.97,25.97,24.68,590566.06,25.636000000000013,25.493,25.620499999999982
2017-10-09,24.29,24.78,25.1,24.02,495985.84,25.612000000000013,25.427,25.536499999999982
2017-10-10,24.05,24.38,24.4,23.96,258623.58,25.362000000000013,25.336,25.400499999999983
2017-10-11,24.18,24.15,24.49,23.96,618882.75,24.98600000000001,25.163,25.29049999999998
2017-10-12,23.48,23.94,24.03,23.44,453424.03,24.644000000000013,25.062,25.188999999999982
2017-10-13,23.41,23.88,23.96,23.4,386742.25,24.22600000000001,24.931,25.13299999999998
2017-10-16,23.89,23.55,24.33,23.53,369283.44,23.98000000000001,24.796,25.04349999999998
2017-10-17,24.15,23.99,24.59,23.92,548200.75,23.902000000000015,24.631999999999998,24.98799999999998
2017-10-18,24.18,23.85,24.5,23.71,441458.16,23.842000000000013,24.414,24.915499999999977
2017-10-19,24.03,24.14,24.4,23.71,420823.91,23.882000000000016,24.263,24.86599999999998
2017-10-20,24.48,24.04,24.48,23.7,583695.56,23.914000000000016,24.07,24.781499999999976
2017-10-23,25.2,24.62,25.25,24.0,652339.19,24.128000000000018,24.054,24.740499999999976
2017-10-24,24.9,24.42,25.27,24.28,617847.25,24.21400000000002,24.058,24.696999999999978
2017-10-25,23.68,24.23,24.6,23.3,565648.81,24.29000000000002,24.066,24.614499999999975
2017-10-26,23.31,23.69,23.88,22.65,602920.38,24.20000000000002,24.041000000000004,24.55149999999998
2017-10-27,24.28,22.8,24.33,22.53,618876.62,23.95200000000002,23.933000000000003,24.43199999999998
2017-10-30,23.71,23.81,24.75,23.46,729756.62,23.79000000000002,23.959000000000003,24.37749999999998
2017-10-31,22.18,23.49,23.5,22.0,932699.5,23.60400000000002,23.909000000000002,24.27049999999998
2017-11-01,22.23,22.58,23.12,22.1,513460.91,23.274000000000022,23.782000000000004,24.097999999999978
2017-11-02,22.88,22.14,22.92,22.05,509732.72,22.96400000000002,23.582000000000004,23.922499999999978
2017-11-03,21.88,22.82,23.26,21.73,1008289.94,22.96800000000002,23.460000000000004,23.76499999999998
2017-11-06,20.61,21.56,21.99,20.4,759809.75,22.51800000000002,23.154000000000003,23.603999999999978
2017-11-07,21.1,20.59,21.22,20.51,577959.25,21.93800000000002,22.771000000000004,23.41449999999998
2017-11-08,21.35,21.22,21.46,20.88,307507.88,21.666000000000018,22.470000000000006,23.26799999999998
2017-11-09,21.6,21.01,22.06,20.86,397553.12,21.44000000000002,22.202000000000005,23.121499999999976
2017-11-10,21.78,21.47,21.78,21.15,445515.75,21.170000000000016,22.069000000000003,23.000999999999976
2017-11-13,21.14,21.8,21.95,21.05,531382.94,21.218000000000014,21.868000000000002,22.913499999999978
2017-11-14,21.0,20.93,21.5,20.81,709553.06,21.286000000000012,21.612000000000002,22.760499999999976
2017-11-15,21.77,21.75,22.03,21.4,437797.75,21.392000000000014,21.529000000000003,22.655499999999975
2017-11-16,22.05,21.82,22.12,21.26,628633.5,21.55400000000001,21.497000000000003,22.539499999999975
2017-11-17,22.95,22.05,23.2,21.98,1037914.88,21.67000000000001,21.420000000000005,22.439999999999976
2017-11-20,24.5,24.3,24.9,23.95,683236.25,22.170000000000012,21.694000000000006,22.423999999999975
2017-11-21,24.63,24.45,24.78,24.3,445294.31,22.874000000000013,22.080000000000005,22.425499999999975
2017-11-22,24.66,24.67,25.33,23.89,845884.38,23.458000000000016,22.425000000000004,22.447499999999973
2017-11-23,24.8,24.64,25.12,24.4,908838.56,24.022000000000013,22.788000000000004,22.494999999999973
2017-11-24,24.2,25.8,26.0,23.93,1064216.38,24.772000000000016,23.221000000000007,22.644999999999975
2017-11-27,24.01,24.01,24.43,23.8,521852.72,24.71400000000002,23.442000000000007,22.654999999999973
2017-11-28,23.03,24.17,24.67,22.91,1317837.0,24.65800000000002,23.76600000000001,22.68899999999997
2017-11-29,22.65,23.0,23.1,22.47,404634.03,24.324000000000016,23.89100000000001,22.709999999999972
2017-11-30,23.04,22.83,23.23,22.72,255061.69,23.962000000000014,23.992000000000008,22.744499999999974
2017-12-01,23.13,23.32,23.39,22.81,334870.81,23.466000000000015,24.119000000000007,22.769499999999972
2017-12-04,23.31,23.1,23.47,22.78,468837.97,23.284000000000017,23.999000000000006,22.846499999999974
2017-12-05,23.24,22.88,23.3,22.61,313821.53,23.026000000000018,23.842000000000006,22.960999999999977
2017-12-06,23.39,23.34,23.64,23.09,358358.75,23.094000000000015,23.709000000000003,23.06699999999997
2017-12-07,23.42,23.46,23.85,23.11,474917.81,23.22000000000002,23.591,23.189499999999974
2017-12-08,22.85,23.21,23.65,22.85,334943.31,23.198000000000018,23.332,23.27649999999997
2017-12-11,23.32,22.81,23.56,22.69,375368.88,23.140000000000022,23.212,23.32699999999997
2017-12-12,24.11,23.41,24.2,23.41,546644.38,23.24600000000002,23.136000000000003,23.450999999999972
2017-12-13,23.66,24.43,24.44,23.41,437654.47,23.46400000000002,23.279000000000003,23.584999999999972
2017-12-14,23.85,23.55,24.57,23.38,497612.44,23.48200000000002,23.351000000000006,23.671499999999973
2017-12-15,23.2,24.05,24.36,23.18,428145.12,23.650000000000023,23.424000000000007,23.77149999999997
2017-12-18,23.8,23.5,24.18,23.48,285923.69,23.78800000000002,23.464000000000006,23.731499999999972
2017-12-19,23.74,23.91,24.4,23.72,291143.31,23.888000000000023,23.567000000000007,23.704499999999975
2017-12-20,23.8,23.88,24.14,23.73,348101.16,23.77800000000002,23.621000000000006,23.66499999999997
2017-12-21,22.98,23.91,24.06,22.85,594341.12,23.85000000000002,23.666000000000004,23.628499999999974
2017-12-22,22.66,22.78,23.01,22.39,273417.62,23.596000000000018,23.623000000000005,23.47749999999997
2017-12-25,23.0,22.82,23.15,22.24,543058.69,23.46000000000002,23.624000000000006,23.41799999999997
2017-12-26,23.91,23.92,24.08,23.67,421833.84,23.462000000000018,23.675000000000008,23.40549999999997
2017-12-27,23.39,23.91,23.98,23.22,495846.25,23.468000000000018,23.623000000000008,23.450999999999972
2017-12-28,22.93,23.35,23.44,22.59,476133.12,23.356000000000016,23.60300000000001,23.476999999999975
2017-12-29,22.9,22.69,23.2,22.64,424160.44,23.338000000000015,23.467000000000006,23.445499999999974
2018-01-02,21.63,22.72,23.08,21.61,490384.44,23.31800000000002,23.38900000000001,23.426499999999976
2018-01-03,22.39,22.3,22.58,22.22,472553.53,22.99400000000002,23.228000000000012,23.397499999999976
2018-01-04,23.0,22.32,23.05,22.05,486784.81,22.676000000000023,23.07200000000001,23.346499999999978
2018-01-05,22.6,23.04,23.21,22.46,489494.75,22.614000000000022,22.98500000000001,23.32549999999998
2018-01-08,23.0,23.18,24.07,22.93,1201163.0,22.712000000000025,23.025000000000013,23.32399999999998
2018-01-09,21.5,22.48,22.55,21.4,896200.19,22.664000000000023,22.99100000000001,23.307499999999983
2018-01-10,21.89,21.5,22.29,21.5,410720.16,22.504000000000023,22.749000000000013,23.211999999999982
2018-01-11,21.15,21.86,21.86,20.93,451653.09,22.412000000000024,22.544000000000015,23.08349999999998
2018-01-12,21.18,20.86,21.32,20.52,315702.03,21.976000000000028,22.295000000000012,22.94899999999998
2018-01-15,21.39,21.08,21.54,21.05,346072.31,21.55600000000003,22.134000000000015,22.80049999999998
2018-01-16,22.34,21.38,22.34,21.07,677777.75,21.336000000000027,22.000000000000014,22.69449999999998
2018-01-17,23.24,22.35,23.24,22.21,673866.0,21.50600000000003,22.005000000000013,22.61649999999998
2018-01-18,23.29,23.32,23.49,23.06,354578.16,21.798000000000027,22.10500000000001,22.58849999999998
2018-01-19,23.54,23.18,23.7,22.82,357066.56,22.262000000000025,22.119000000000014,22.55199999999998
2018-01-22,23.55,23.32,23.81,23.24,322827.62,22.71000000000003,22.133000000000013,22.57899999999998
2018-01-23,24.34,23.71,24.51,23.57,385134.81,23.176000000000027,22.256000000000014,22.62349999999998
2018-01-24,24.38,24.18,24.58,24.0,355182.97,23.54200000000003,22.524000000000015,22.636499999999977
2018-01-25,24.04,24.38,25.09,24.04,832814.25,23.75400000000003,22.776000000000018,22.659999999999975
2018-01-26,22.96,23.75,23.9,22.9,555706.12,23.86800000000003,23.065000000000015,22.679999999999975
2018-01-29,22.64,23.14,23.49,22.02,610195.38,23.83200000000003,23.271000000000015,22.702499999999976
2018-01-30,22.7,22.68,22.96,22.5,506949.38,23.626000000000026,23.401000000000018,22.700499999999977
2018-01-31,23.02,22.47,23.05,22.42,410641.88,23.284000000000027,23.413000000000014,22.70899999999998
2018-02-01,23.05,22.98,23.28,22.65,313869.31,23.004000000000026,23.379000000000012,22.74199999999998
2018-02-02,23.59,23.15,23.66,22.81,430694.09,22.884000000000025,23.376000000000012,22.747499999999977
2018-02-05,24.24,23.72,24.35,23.64,407555.38,23.000000000000025,23.416000000000015,22.774499999999975
2018-02-06,23.58,23.85,24.22,23.47,384228.41,23.234000000000027,23.430000000000014,22.842999999999975
2018-02-07,23.48,23.46,23.63,23.17,286052.97,23.432000000000027,23.358000000000015,22.940999999999974
2018-02-08,24.2,24.15,24.49,23.77,389259.47,23.66600000000003,23.335000000000015,23.055499999999974
2018-02-09,23.37,24.01,24.05,23.37,404626.59,23.83800000000003,23.36100000000001,23.212999999999973
2018-02-12,23.34,23.21,23.6,22.65,346930.0,23.73600000000003,23.368000000000013,23.31949999999997
2018-02-13,23.02,23.05,23.41,22.85,267278.59,23.576000000000032,23.405000000000012,23.40299999999997
2018-02-14,23.46,23.0,23.75,23.0,249881.05,23.48400000000003,23.458000000000013,23.43549999999997
2018-02-22,23.1,23.42,23.48,22.8,549964.88,23.33800000000003,23.502000000000013,23.44049999999997
2018-02-23,24.5,22.8,24.55,22.52,846203.81,23.09600000000003,23.46700000000001,23.421499999999973
2018-02-26,24.1,24.6,24.6,23.89,352884.91,23.37400000000003,23.55500000000001,23.485499999999973
2018-02-27,23.86,23.88,24.57,23.5,462512.81,23.540000000000028,23.558000000000014,23.493999999999975
2018-02-28,25.5,24.22,25.51,23.81,672347.25,23.784000000000027,23.63400000000001,23.495999999999974
2018-03-01,25.82,25.54,26.06,24.83,591809.31,24.208000000000023,23.77300000000001,23.553999999999974
2018-03-02,28.25,26.49,28.38,26.41,615811.75,24.946000000000023,24.021000000000008,23.690999999999974
2018-03-05,27.5,28.1,28.2,27.44,444366.59,25.646000000000026,24.510000000000012,23.938999999999975
2018-03-06,26.97,27.73,28.5,26.82,777932.06,26.416000000000025,24.97800000000001,24.191499999999976
2018-03-07,26.99,26.96,27.29,26.41,393400.41,26.964000000000027,25.374000000000006,24.415999999999976
2018-03-08,27.85,27.1,27.85,26.91,600442.12,27.276000000000028,25.742000000000008,24.621999999999975
2018-03-09,27.37,27.99,28.3,27.33,698195.19,27.57600000000003,26.261000000000006,24.863999999999976
2018-03-12,27.48,27.37,27.76,27.12,357604.44,27.430000000000028,26.538000000000004,25.046499999999973
2018-03-13,27.41,27.64,28.25,27.31,602843.56,27.412000000000027,26.914000000000005,25.235999999999972
2018-03-14,27.57,27.71,27.83,27.23,498372.47,27.56200000000003,27.262999999999998,25.448499999999974
2018-03-15,26.74,27.31,27.73,26.68,526436.81,27.60400000000003,27.439999999999998,25.606499999999976
2018-03-16,27.1,26.71,27.18,26.55,388545.09,27.34800000000003,27.461999999999996,25.74149999999998
2018-03-19,27.07,27.39,27.64,26.95,597535.75,27.352000000000032,27.39099999999999,25.950499999999977
2018-03-20,27.3,26.99,27.54,26.85,508162.53,27.222000000000037,27.31699999999999,26.14749999999998
2018-03-21,27.29,27.49,27.77,26.84,606841.38,27.178000000000036,27.369999999999994,26.37199999999998
2018-03-22,26.3,27.3,27.38,26.28,789190.81,27.176000000000037,27.389999999999993,26.56599999999998
2018-03-23,25.39,26.0,26.46,25.3,520770.81,27.034000000000038,27.190999999999992,26.72599999999998
2018-03-26,24.77,25.59,25.68,24.56,705893.25,26.674000000000035,27.012999999999987,26.775499999999983
2018-03-27,25.21,24.64,25.21,24.58,540168.81,26.20400000000003,26.712999999999987,26.813499999999983
2018-03-28,26.3,25.6,26.37,25.34,556052.38,25.82600000000003,26.501999999999992,26.882499999999983
2018-03-29,26.39,26.5,26.82,26.3,254595.0,25.666000000000025,26.420999999999992,26.930499999999984
2018-03-30,26.68,26.39,26.91,26.32,270005.47,25.744000000000028,26.388999999999992,26.925499999999982
2018-04-02,26.8,26.65,26.85,26.52,241610.92,25.956000000000028,26.31499999999999,26.85299999999998
2018-04-03,26.72,26.8,27.17,26.56,433170.62,26.388000000000034,26.295999999999992,26.80649999999998
2018-04-04,27.05,26.72,27.05,26.58,415469.03,26.612000000000034,26.218999999999994,26.794499999999978
2018-04-09,27.23,27.07,27.31,26.81,432446.75,26.726000000000035,26.19599999999999,26.792999999999978
2018-04-10,26.7,27.15,27.15,26.53,407222.28,26.878000000000032,26.31099999999999,26.750999999999976
2018-04-11,27.19,26.79,27.22,26.77,445623.88,26.906000000000027,26.430999999999994,26.721999999999973
2018-04-12,27.55,27.23,27.75,27.21,373238.09,26.992000000000026,26.689999999999998,26.701499999999974
2018-04-13,28.11,27.75,28.15,27.34,405069.28,27.198000000000025,26.904999999999994,26.703499999999973
2018-04-16,28.08,27.94,28.29,27.87,350838.56,27.372000000000025,27.048999999999996,26.734999999999978
2018-04-17,28.1,27.94,28.19,27.73,318303.72,27.530000000000022,27.203999999999997,26.79649999999998
2018-04-18,28.32,28.07,28.53,27.7,429639.56,27.786000000000023,27.345999999999997,26.830499999999983
2018-04-19,28.5,28.2,28.5,28.0,409030.81,27.980000000000025,27.485999999999997,26.890999999999984
2018-04-20,27.4,28.69,28.86,27.33,655817.5,28.168000000000024,27.682999999999993,26.950999999999986
2018-04-23,27.01,27.38,27.51,26.72,408453.69,28.056000000000022,27.71399999999999,26.95499999999999
2018-04-24,27.26,26.91,27.56,26.81,425383.59,27.850000000000023,27.689999999999998,27.000499999999988
2018-04-25,27.65,27.33,27.66,26.56,542419.81,27.70200000000002,27.743999999999993,27.087499999999988
2018-04-26,28.4,27.68,28.66,27.63,397170.81,27.598000000000024,27.788999999999994,27.239499999999985
2018-04-27,28.66,28.4,28.75,27.42,381958.28,27.540000000000028,27.853999999999992,27.379499999999986
